job_id,depth,seed,k,scenario,obj_val,time
15076758,8.0,23.0,3.0,0.0,3.0,163.71
15075814,5.0,9.0,2.0,0.0,4.5,8.91
15076478,7.0,13.0,4.0,0.0,3.999987288415219,4594.76
15076285,6.0,30.0,7.0,0.0,3.5294117647058822,3060.43
15075858,5.0,23.0,3.0,0.0,4.0,12.0
15077163,5.0,8.0,7.0,5.0,4.499989499558683,1521.8
15077645,7.0,9.0,3.0,5.0,4.499980734967577,1095.18
15076766,8.0,1.0,4.0,0.0,3.36,7664.32
15076087,6.0,12.0,1.0,0.0,6.999999999999998,8.91
15075818,5.0,13.0,2.0,0.0,4.0,9.98
15076390,7.0,15.0,1.0,0.0,5.999999999999997,14.8
15077355,6.0,20.0,3.0,5.0,4.235294117647059,100.32
15075934,5.0,9.0,6.0,0.0,4.499994857141822,128.89
15076497,7.0,2.0,5.0,0.0,3.9999851277439817,2712.34
15075850,5.0,15.0,3.0,0.0,4.0,12.07
15076480,7.0,15.0,4.0,0.0,3.999988743485435,1964.51
15077125,5.0,30.0,5.0,5.0,3.9069767441860463,107.97
15075922,5.0,27.0,5.0,0.0,3.999999890186692,31.67
15075847,5.0,12.0,3.0,0.0,4.235294117647059,14.21
15076228,6.0,3.0,6.0,0.0,3.984189723320158,15917.69
15077171,5.0,16.0,7.0,5.0,3.987341772151899,4687.21
15076742,8.0,7.0,3.0,0.0,4.0,173.94
15077302,6.0,27.0,1.0,5.0,9.0,4.66
15077235,5.0,20.0,9.0,5.0,4.4999900404667015,17950.42
15076449,7.0,14.0,3.0,0.0,3.9999999999999996,49.53
15077881,8.0,5.0,1.0,5.0,6.000000000000002,6.6
15075968,5.0,13.0,7.0,0.0,3.9894459102902373,599.46
15076336,6.0,21.0,9.0,0.0,3.9789473684210526,15629.83
15077895,8.0,19.0,1.0,5.0,6.0,6.06
15077378,6.0,13.0,4.0,5.0,4.0,1341.29
15077266,5.0,21.0,10.0,5.0,4.5,26600.92
15075936,5.0,11.0,6.0,0.0,3.999995845773219,85.83
15077344,6.0,9.0,3.0,5.0,4.499984125005152,394.72
15076334,6.0,19.0,9.0,0.0,4.235263727118879,33844.42
15077219,5.0,4.0,9.0,5.0,3.943657189890101,17136.83
15076783,8.0,18.0,4.0,0.0,3.272727272727273,25089.2
15077097,5.0,2.0,5.0,5.0,4.235294117647059,117.3
15076257,6.0,2.0,7.0,0.0,4.235289283260842,1520.55
15077918,8.0,12.0,2.0,5.0,4.235294117647059,149.73
15076243,6.0,18.0,6.0,0.0,4.499989660933206,1372.76
15077695,7.0,29.0,4.0,5.0,3.999994936404332,5539.49
15075776,5.0,1.0,1.0,0.0,7.0,11.86
15077586,7.0,10.0,1.0,5.0,6.999999999999998,12.57
15077168,5.0,13.0,7.0,5.0,3.999992340541763,1862.29
15075878,5.0,13.0,4.0,0.0,4.0,18.56
15076125,6.0,20.0,2.0,0.0,4.235294117123528,16.68
15077354,6.0,19.0,3.0,5.0,3.999999774717492,25.03
15077189,5.0,4.0,8.0,5.0,3.9999937118131177,6775.14
15077166,5.0,11.0,7.0,5.0,3.987341772151898,664.63
15076460,7.0,25.0,3.0,0.0,3.6923076923076925,146.54
15076156,6.0,21.0,3.0,0.0,4.0,20.33
15076792,8.0,27.0,4.0,0.0,3.272727272727273,5334.0
15076192,6.0,27.0,4.0,0.0,3.857142857142857,90.73
15077937,8.0,1.0,3.0,5.0,4.0,2631.18
15077209,5.0,24.0,8.0,5.0,4.5,6430.97
15077619,7.0,13.0,2.0,5.0,4.0,30.47
15077882,8.0,6.0,1.0,5.0,5.999997358063118,6.59
15076317,6.0,2.0,9.0,0.0,4.23527644916984,37304.32
15075789,5.0,14.0,1.0,0.0,7.999999999999995,9.72
15077170,5.0,15.0,7.0,5.0,4.235286805863283,13717.46
15077297,6.0,22.0,1.0,5.0,5.999999999999998,5.17
15076757,8.0,22.0,3.0,0.0,3.999993638062165,649.86
15077633,7.0,27.0,2.0,5.0,4.499998892430088,62.06
15075895,5.0,30.0,4.0,0.0,3.9999993358800405,25.09
15076338,6.0,23.0,9.0,0.0,3.733328193092542,3610.61
15075933,5.0,8.0,6.0,0.0,4.0,81.88
15077681,7.0,15.0,4.0,5.0,3.9999942788087623,3188.41
15077449,6.0,24.0,6.0,5.0,4.0809652616106185,26657.87
15075956,5.0,1.0,7.0,0.0,3.8620689655172415,482.39
15077283,6.0,8.0,1.0,5.0,7.0,4.15
15076103,6.0,28.0,1.0,0.0,6.0,7.9
15075815,5.0,10.0,2.0,0.0,4.0,9.94
15077659,7.0,23.0,3.0,5.0,4.0,412.01
15077146,5.0,21.0,6.0,5.0,4.49999204644082,267.06
15076443,7.0,8.0,3.0,0.0,3.999999998835555,36.14
15076151,6.0,16.0,3.0,0.0,4.235294117647059,34.23
15076735,8.0,30.0,2.0,0.0,3.999999826244347,61.91
15077029,5.0,24.0,2.0,5.0,4.499999999449999,12.42
15076168,6.0,3.0,4.0,0.0,3.9999920045167547,191.76
15076533,7.0,8.0,6.0,0.0,3.561837455830389,7768.1
15077952,8.0,16.0,3.0,5.0,4.0,8790.89
15077165,5.0,10.0,7.0,5.0,3.999990014376114,6142.63
